都道府県,内容
高知,    はじめにご紹介するのは、黒尊渓谷くろそんけいこくです。長い長い四万十川の中でも最も綺麗だと言われる支流黒尊川を挟んで原生林が茂る渓谷は、秋の紅葉の時期が見頃です。赤や黄色に色を変えた木々の葉に、清流が色鮮やかに染まり、とても美しい景色が見られますよ。
高知,    美しい自然を好きなだけカメラに収めたら、今度はぜひ、川の流れる音に耳を傾けてみて。都会の喧騒から離れた自然が、疲れた心を癒してくれますよ。予土線 江川崎駅から車で時間分ほどはかかりますが、普段の忙しさを忘れて、心が安らぐようなひとときが味わえるスポットです。
高知,    四万十天文台は、三間より車で約分のホテル星羅四万十に併設された小さな公開天文台。国から星空の街として認定されたことのある場所に建てられた天文台では、夜空いっぱいに広がる星を見られるだけでなく、アテンダント付きの天体観望会で、星空の世界をより間近に感じることができますよ。
高知,    天体観望会の開催は時から時頃まで。ドーム型の小さな天文台では参加可能人数が限られ、最大名までと少なめ。で詳細を確認のうえ、早めのご予約が安心です。子どもも大人も楽しめる天体観測は、ご家族でおでかけの際にもおすすめ。普段なかなかできない天体観測は、きっと素敵な時間になるはずですよ。
高知,    沈下橋とは、増水時に水面下に橋自体が沈み、川に流されないように造られた橋。水の抵抗を減らすために欄干もないのが特徴です。四万十市内には全部でつの沈下橋があり、中でも、土佐くろしお鉄道 中村駅より車でおよそ分、河口と下流の市街地から一番近い佐田の沈下橋今成橋が有名です。
高知,    沈下橋観光をするなら、遊覧船がおすすめ。四万十川をたどる船に乗って、沈下橋の下をくぐったり、間近に見ることができるんです。遊覧船を運航する会社は複数あるので、気になる方は事前に調べてくださいね。川沿いに住む人々が考え出した、創意工夫が見られる沈下橋。四万十に行ったらぜひ見ておきましょう。
高知,    道路を挟んである桜づつみ公園も春には綺麗なので、ぜひこちらも併せて楽しみたいですね。晴れた空の青に菜の花の黄色、桜の淡いピンク...春らしい彩りが、心を楽しませてくれますよ。菜の花のほうが咲き始めが少し早いので、一緒に見に行きたい方は時期に注意してくださいね。
高知,    中村城跡は土佐くろしお鉄道 中村駅から車で約分。中村城は、室町時代から戦国時代にかけての間に築城されたと言われる城です。天守閣があり、現在は四万十市立郷土資料館として公開されています。春には桜が綺麗なことでも有名で、お花見スポットとしても人気なんですよ。
高知,    資料館の展示物の中には、中村で生まれ育った幸徳秋水の遺品も。城跡の近くには幸徳秋水の墓もあるので、併せてそっと見に行ってみてはいかがでしょう。せっかく四万十へ訪れるのなら、自然の美しさなどに触れる観光の合間に、この地の歴史を感じる時間を持つのも良いかもしませんね。
高知,    中村駅より車で約分でたどり着くのは、安並水車の里。の水車が音を立てて回るのどかな風景が楽しめます。もとは四万十川から周辺の村の田んぼへ水を引くために作られた水路に設置されたものでしたが、現在実際に水田へ水を汲み上げている水車は少しだけ。あとは観光用に作られたもので、昔の風景を再現しています。
高知,    観光で行くには、紫陽花が見頃となる月頃が人気です。のどかに回る水車と水の流れる音を聞きながら、紫陽花の咲き誇る風景をゆっくりと楽しめます。近くには小さな公園があるので、紫陽花と水車の素敵な写真が撮れたら、公園でのんびり休憩、というのも良いですね。
高知,    まず最初におすすめするのは、水のある風景がとっても綺麗だからです。四万十川が有名な高知県ですが、海も川もとにかく透明度が高く、じっと眺めているだけで心が浄化されていきそうです。
高知,    この写真は吉野川。高知県の子供にとって県内のきれいな川で遊ぶのはありふれた日常。川で遊ぶ子供たちのことを川ガキと呼ぶそうです。海だけじゃない川だってスバラシイ高知県に行けば、大人になっても童心に帰って楽しめそう。
高知,    続いておすすめするのは、言わずと知れた高知を代表するご当地グルメの鰹のたたきです。鰹を豪快にあぶった後、たっぷりの薬味と共にいただくのが鰹のたたき。シンプルに、塩もしくはゆず酢をかけて食べるのが通の食べ方なのだとか。あああ、美味しそう…。
高知,    高知県の居酒屋や和食屋に行けばほとんどでいただくことができますが、おすすめなのがひろめ市場にある鰹処ぼっちりです。肉厚のたたきを使った創作料理や、セット定食などをいただくことができます。
高知,    続いておすすめするのは、どろめ祭りという驚きのお祭りがあるからです。お酒が大好きな高知県人。そんな高知ならではのすごいお祭りがあるのです。どろめとは、高知を代表する海の珍味。土佐の方言でイワシの稚魚を意味します。
高知,    一番の目玉は大杯飲み干し大会。男性は、日本酒.リットル、女性は.リットル入りの大杯を一気に飲み干しタイムを競うこの競技。えっと…ペットボトルのサイズで想像してみると…すごい量です。
高知,    続いておすすめするのは、県内を走る電車が面白いからです。窪川宇和島を運行する鉄道ホビートレインは、まるで新幹線かのような色合いとフォルム。それもそのはず、初代新幹線系をイメージして作られているのです。実際に系で使用したシートも設置されているんですよ。
高知,    鉄道ホビートレインは、過去にはフィギュアの製作などで有名な会社、海洋堂とのコラボレーションしました。期間限定で様々な企業とコラボレーションしているのでとっても面白いですね。電車好きにはたまりませんね
高知,    それぞれのチームによって個性が異なるのも、魅力のひとつ。サンバ調、ロック調、古典風など振り付けにも工夫が凝らしてあります。また、髪型や衣装もとっても豪華で見ていて飽きることがありません
高知,    最後におすすめするのは、高知のおきゃく文化が素敵すぎるからです。高知では宴会のことをおきゃくと呼び、おきゃくの席では、いろいろな遊びで盛り上がります。室内の宴席はもちろんのこと、お花見の席などでもお座敷遊びで盛り上がる風景が見られます。
高知,    中でも人気の遊びが、菊の花。人数分の杯を伏せておき、その中にひとつだけ菊の花を忍ばせます。歌いながらひとりずつ開けていき、菊の花に当たったらそれまでに開いている杯のお酒を飲み干します。お酒好きの高知ならでは遊びですね。
高知,    本州から離れていて、手つかずの自然が残されている。おいしい鰹にお酒に温かいおもてなし文化など。魅力いっぱいの高知にぜひ一度訪れてみてはいかがでしょうか。なお情報は記事掲載時点のものです。詳細は公式サイトなどでも事前確認することをおすすめします。
高知,    大きなおすすめ観光スポットは四万十しまんと川と足摺あしずり岬。見どころが点在しているのでできるだけこの地域で泊日泊日を確保する事をおすすめします。また地域内での移動手段が少ないため、原則レンタカーなどを借りて車での移動となります。
高知,    旅の中心となるのは四万十市の土佐くろしお鉄道中村駅。岡山駅や高知駅から特急列車が走っており本でアクセスができます。また高知空港からはレンタカーでの移動がおススメです。ベストシーズンは暖かい時期の月月がおススメシーズンとなります。今回は土佐くろしお鉄道中村駅を中心とした旅のおすすめをご紹介します。
高知,    日本最後の清流と言われる四万十川。川と橋が織りなす、都会では絶対に触れる事ができない絵になる風景が最大の魅力のおすすめ観光スポットです。四万十川にかかる沈下橋とは、増水時に流される事がなく、川に沈むように設計された欄干のない橋。四万十川を象徴する風景です。
高知,    岩間沈下橋は土佐くろしお鉄道中村駅からは車で約分。途中、山道を通り道幅が狭い場所もあるので運転時には要注意です。四万十川の中流にかかり、やポスターにも使われるなど、四万十川の代表的な沈下橋です。
高知,    雄大な自然、透き通った綺麗な川の水を活かした四万十川のリバーアクティビティはこの土地ならではの壮大さを味わう事ができるおすすめ観光スポットです。その中でカヌーは人気。各所でアクテビティの予約ができるので是非自分の行程に合ったカヌーアクティビティを探しましょう。
高知,    おすすめはカヌー館です。土佐くろしお鉄道中村駅からは車で約分と少し遠めですが、日半日のタイプのカヌーツーリングがあります。特に日カヌーツーリングはゴールが岩間沈下橋で、特に後半部は人工物も殆どない、真の自然を体感する事ができます。
高知,    足摺岬は土佐清水市にある四国最南端の岬。ここは四国屈指の最高のビュースポットでおすすめ観光スポットです。白亜の灯台と断崖絶壁の海は見もので、そのスケールの大きさは、まさに声も出なくなるほど圧巻です。岬の西側は黒潮の本流が日本で唯一直接ぶつかる場所でもあります。
高知,    彼方に見える水平線はアーチ状に見え、地球が丸い事を実感できます。そんな足摺岬へは土佐くろしお鉄道中村駅から車で約時間の距離。足摺岬周辺にも見どころは多く、足摺方面への行程で日確保する事をおすすめします。
高知,    あしずり温泉郷は足摺岬のすぐ近くにある温泉街で、雄大な太平洋を眺めながら入る露天風呂が最大の魅力の温泉街です。現在の温泉街は年頃にあしずり温泉郷として誕生、比較的新しい温泉街です。時間が少ないときは万次郎足湯で足湯に浸かりながら雄大な太平洋を眺める事もできます。
高知,    あしずり温泉郷は計軒の旅館宿泊施設が軒を並べています。その中で露天風呂でおススメなのが足摺パシフィックホテル花椿で太平洋に面した完全な露天風呂でしか味わえない絶景でゆったりと寛ぐことができます。その他足摺国際ホテルの露天風呂も是非味わいたい露天風呂です。宿泊施設も整っていますので高知県南西部の旅の宿泊地としてもあしずり温泉郷はおすすめです。
高知,    竜串たつくし海域公園へは土佐くろしお鉄道中村駅から車で約分程。足摺岬からも同様に車で約分となり、合わせて立ち寄りするのがおすすめの観光スポットです。日本初の海域公園に指定されたこの場所は、地質の博物館と呼ばれています。
高知,    この付近には奇岩群はいくつかありますが、竜串海岸奇岩群が最も有名です。駐車場に車を止めて付近をぐるりと散歩がてらに周するとその岩々の美しさと太平洋から押し寄せる波が自然の力を感じさせてくれます。尚、波が高いときは近寄れないので案内に十分に注意しましょう。
高知,    高知県といえば名産はカツオ。土佐湾に面した黒潮町中土佐町須崎市は漁師の街として古くから栄えてきました。本場の漁師町で個性豊かなカツオのたたきは高知県南西部を訪れる場合には必ず外せないおすすめの絶品です。
高知,    カツオのたたきで是非体験したいのが黒潮町にある黒潮一番館。ここではカツオのたたき作り体験をする事ができ、自分で作ったカツオのたたきを味わう事ができます。もちろん、体験以外にも丼物などのメニューも充実しており、土佐くろしお鉄道中村駅からも車で約分程の距離にあり、行程的にも組み込みやすくおすすめです。
高知,    高知県の太平洋で是非体験したいおすすめ観光体験がホエールウォッチング。黒潮町はクジラに逢える街として、沖には体長程のニタリクジラやイルカたちが年中暮らしており、その様はここでしか味わえないスケールです。
高知,    大方ホエールウォッチングは土佐くろしお鉄道中村駅から車で約分と非常に高アクセス。月下旬月上旬の温かい時期に体験する事ができます。遮るもののない海上へ出かけますので日焼け対策は万全にしていきましょう。
高知,    いかがでしたか高知県南西部は四万十川足摺を始めとした山川海の大自然が待っています。おすすめ観光スポットでは決して都会では味わう事ができない体験の数々があなたを待っています。到着までは長旅となりますがそれだけの価値は十分にあります。是非、訪れましょう。
高知,    最初にご紹介するのは、高知県高知市のシンボル高知城です。その優美な姿は南街道随一の名城と呼ばれています。年の大火でほとんどが焼失してしまいましたが、年に再建され、現在では日本で唯一の本丸全体が江戸時代から現存している城です。天守などが国の重要文化財に登録されています。
高知,    高知城の魅力は、昼に見せる歴史的な姿だけではありません。高知城は夜の城も魅力的な日本三大夜城のつです。城の豪華なライトアップやプロジェクションマッピングなどのイベントが多く開催されています。過去にはチームラボとのコラボイベントなども開催され、昼とは変わって豪華絢爛な夜の高知城は多くの人を魅了します。写真映えすること間違い無しぜひ夜の高知城にも足を運んでみてはいかがでしょうか。
高知,    続いてご紹介するのは、北川村にあるモネの庭です。印象画の巨匠と呼ばれるフランスの画家、クロードモネはご存知でしょうか皆さんも一度はその絵画を見たことがあると思います。モネの庭は、そんなモネが愛したフランス、ジヴェルニーの庭をモデルに創られています。
高知,    庭内には四季折々の草花が見られます。年月上旬からは、モネの絵画ポプラ並木の草原をイメージしたチューリップの丘が現れます。万本のアイスチューリップで埋め尽くされた丘は、まるで本物の絵画のよう。思わず何枚も写真を撮ってしまいます。皆さんもモネになった気分で、モネの庭を散策してみてはいかがでしょうか
高知,    続いてご紹介するのは、越知町鎌井田地区に架かる浅尾沈下橋です。全長約の沈下橋。沈下橋とは、川の増水時に沈むように欄干が無い橋のことを言います。美しいエメラルドグリーンの仁淀ブルーで有名な仁淀川と周囲の山々のコントラストに目を奪われます。多くの映画やドラマのロケ地にもなっていますよ。
高知,    浅尾沈下橋と鎌井田集落のある越知町はアニメファンからも根強い人気を誇り、町一帯のコラボイベントなども行われるなど多くの観光客が足を運びます。皆さんもぜひこちらに足を踏み入れてみてはいかがでしょうか
高知,    続いてご紹介するのは、土佐町にある三樽権現の滝です。こちらも仁淀ブルーが美しいスポットのつ。高知県で仁淀ブルーが見られる滝と言えばにこ淵が有名ですが、こちらの三樽権現の滝も負けていません。観光客もにこ淵と比べると少なく、穴場スポットでおすすめです。
高知,    目を引く水の美しさはもちろんですが、三樽権現の滝は滝壺が星形になっているのがフォトジェニックポイント正面から、少し離れて撮影すると綺麗に映るのでぜひ試してみてください。駐車場から滝までは写真のような山道を分ほど歩くので、動きやすい服装がおススメですよ。
高知,    続いてご紹介するのは梼原町立図書館です。こちらは普段雲の上の図書館という呼び名で親しまれています。この図書館は、新国立競技場の設計でも有名な建築家の隈研吾氏が設計しました。梼原町産の木材がふんだんに活用されている、美術館のように美しい図書館です。
高知,    階の交流広場にあるゆすはらステージは棚田をイメージした造りになっていて、定期的にイベントが開催される憩いの場です。館内の木材と本の融合は、美しくも図書館にふさわしいゆったりとした空間を演出しています。館内は撮影。フォトジェニックな図書館を写真に収めてみてはいかがでしょうか。その際は周りの利用者への配慮も忘れずに。
高知,    続いてご紹介するのは、月の名所で知られる桂浜です。月の名所は桂浜とよさこい節にも唄われています。太平洋と整備された砂浜のコントラストが美しいこちらの海岸。高台からはかの有名な坂本龍馬像が見下ろします。像の高さは.、台座を含めた総高は.と、とても迫力がありますよ。
高知,    美しい月が見られる桂浜ですが、地元では日の出スポットとしても有名です。雄大な太平洋から上る朝日はまさに日本の夜明け。いつ行っても雰囲気の違う美しさを見せてくれる桂浜ですが、皆さんはどの時間の姿がお好きですか
高知,    にこ淵は、日本一の水質と言われる絶景の滝壺スポットです。にこ淵は、現代で数少ない手付かずの自然が残り、高知の隠れスポットとされています。近年、その美しさが注目を浴び、映えするという噂が広がったため観光に訪れる人が増えています。多くの人が、その神秘的な美しさに魅了されているようです。この記事では、にこ淵でやりたいことと、その周辺情報を併せてご紹介します。
高知,    にこ淵に向かうまでは、険しい山道が続きます。急な丸太の階段を降りたり、急斜面をロープに掴まって降りたりと、まるでアスレチックのような体験をしながら目指すことができます。本当に危険を伴う山道ですので、決してサンダルやヒールなどの軽装では行かないようご注意ください。雨の後や、晴れの日でも滝壺近くでは、道がぬかるんで滑りやすくなっていますので、汚れても良い服装で行くことをおすすめします。
高知,    険しい山道をクリアすると、いよいよ滝壺に到着です。滝壺は色は、太陽の角度によって表情が変わり、美しい仁淀ブルーと言われる色を見るためには少々条件があります。晴れていて、太陽に雲がかかっていない滝壺にしっかりと太陽光が当たる正午ごろ数日雨が降っていない川の水が濁っていないというものです。かなり限られた条件下ではありますが、せっかくなら、条件をクリアした状態で最高の景色を目に焼き付けましょう
高知,    なかなかパッと行ける場所ではないので、記念に写真撮影をして帰りましょう。お友達との記念撮影や、違った角度から撮ってみるなどしてみてはいかがでしょうか滝や、滝壺だけではなく、水面から川底にむけてレンズを向けてみるのもいいかもしれませんね。一眼レフ使用したり、持っていない方はスマホで撮影をして、軽く加工処理をすればきれいな写真になること間違いなしです撮影したら、に投稿してみるのもありですよ。
高知,    中津渓谷は仁淀川の上流に位置する渓谷で、県立公園にも指定されています。にこ淵付近とは違い、道も整備されており、比較的軽装備で行くことができます。渓谷に沿って奥に行けば行くほど、ジブリの世界に迷い込んだような幻想的な雰囲気を味わうことができます。また、道中７体の七福神が祀られていますので、探しながら進むのも楽しみの一つです。渓谷の奥には雨竜の滝竜吐水や、その上の竜宮渕を観ることができ竜宮渕には川の主が住んでいたという言い伝えがあります。
高知,    にこ淵を満喫した後に立ち寄っていただきたいのが高知アイスクリーム売店です。高知アイスクリーム売店では、高知地鶏土佐ジローの卵を使用した濃厚ソフトクリームを食べることができ、その人気からテレビでも紹介されたほどです。アイスクリーム売店という名称ではありますが、他にもパフェやパンケーキ、フレンチトーストなどの卵系スイーツや、オムライスなどの卵料理も用意されています。にこ淵で心の浄化ができた後は、美味しいスイーツで心の栄養補給をしてみてはいかがでしょうか
高知,    日本の秘境にこ淵をご紹介しましたが、いかがでしたかその道程は険しい山道で、仁淀ブルーを見るためには厳しい条件がありますが、それを見ることができた時の爽快感は計り知れません。その透き通った青はきっとあなたの心を晴れ晴れとした気分にさせてくれるでしょう。高知旅行の記念づくりに、または話題作りにと、人生一度は訪れてみたいとは思いませんか
