都道府県,内容
香川,    紹介する美術館一カ所目は アンドーミュージアムです。こちらは古民家を改装した美術館で、世界的に有名な安藤忠雄氏が設計しました。写真店の他にも直島の歴史についての展示も見ることができる美術館です。
香川,    か所目は地中美術館です。こちらも安藤忠雄氏の設計で、地下に日の光が差す空間が幻想的な造りとなっています。ここでは有名な印象派の画家モネや、現代美術家ジェームズタレル、彫刻家ウォルターデマリアなどの作品が展示されています。
香川,    続いて向かうのは、豊島てしまです。瀬戸内らしいのどかな暮らしが特徴のこの島もまた、芸術の島として知られています。ポップで目を引くアート作品に満ちた直島とは対照的に、素朴で自然に溶け込んだ芸術作品が豊島の見どころです。
香川,    豊島についたらお昼ご飯を食べに行きましょう。港から自転車で分ほど行くと、海が見える開放的なレストラン海のレストランがあります。レストランも二俣公一さんというデザイナーさんが設計したもので、外観がとてもオシャレです。
香川,    香川県のブランド牛をつかったメニューや、瀬戸内で採れた鮮魚を使ったメニューなど、香川県の食材の魅力を感じられるランチがお店の自慢です。海を眺めながら美味しいランチなんて素敵ですよね。至福のひとときが送れますよ。
香川,    豊島に来たら絶対行きたいスポットなのが豊島美術館です。有機的に変化する光や音などの自然の表情を捉えることのできる豊島美術館では、瞑想のような体験ができて、自分自身も自然の中に溶け込んだような感覚に陥るでしょう。
香川,    そんな豊島美術館では、瞑想したり、寝転んだり、訪れる人によって過ごし方は様々です。ここに併設されているカフェもまたお洒落なので、ゆったりしたい方におすすめです。地元のスイーツもいただけるのに加え、フォトジェニックですよ。
香川,    香川の旅もそろそろ終わりが近づいてきました。実は豊島はアートの他にも猫ちゃんがたくさんいる島としても有名。旅の最後に港にいる猫たちとお別れの時間を惜しみながら、高松港へ向かいましょう。
香川,    いかがでしたか。様々な絶景に、穏やかな暮らしが広がる香川県は、その小ささとは裏腹に見所が詰まっています。是非今年は香川県を訪れてみてくださいね。なお情報は記事掲載時点のものです。詳細は公式サイトなどでも事前確認することをおすすめします。
香川,    最初にご紹介する香川県のおすすめスポットは、高屋神社たかやじんじゃです。稲積山のふもとに下宮、山の中腹に中宮があるこの神社は、山の頂上にある本宮が絶景を見渡せると人気となっています。標高を超える道のり、徒歩約分ハイキングを超えた先には、清々しい光景と堂々とした鳥居が待ちうけています。
香川,    天空の鳥居とも呼ばれる本宮からは、瀬戸内海に有明浜をはじめ、開けた町の景色を一望することができます。天気が良ければはるか先に石鎚山までをも望むこ都ができるんだとか。本宮近くまでは車でも行くことができるので、安心ですね。これを見れば、瀬戸内の絶景にきっと恋するはずですよ。
香川,    次にご紹介するのは、父母ヶ浜ちちぶがはまです。まるで鏡のように、周囲の世界一帯を丸ごと反射する水面が幻想的な世界を作り出しているこの場所は、日本のウユニ塩湖とも呼ばれている超絶景スポットです。その美しい光景は、国内でも類を見ない唯一の体験ですよ。
香川,    風がなく水面が波打たない夕暮れ時には、上下に反転した二つの世界が出現します。足元の世界にきれいに反射される人影はとてもロマンチックで、写真映え抜群ですよ。おすすめのシーンは日の入りと干潮がかぶさるとき。時刻を事前に調べて、チャンスを見計らって撮影してみて下さいね。
香川,    続いてご紹介するのは、豊島美術館です。風や音、光を五感で感じることで、有機的に変化する自然の表情をとらえられるこちらのスポットでは、一種の瞑想のような体験ができ、自らの身体が自然に溶け込む感覚にすら陥ります。
香川,    美術館にはハイセンスなカフェも併設されており、旅好き女子の心をつかんでいます。シンプルながら、センスを感じさせる空間ですよね。美術館の外にも、豊島内には島の自然に溶け込んで、素朴でありながらもどこか感性をくすぶるアート作品が点在しています。
香川,    次にご紹介する香川県のおすすめ観光スポットは、直島パヴィリオンです。アートの島として知られている直島は、いま人気の観光スポットですね。島中のあちこちに数多くの芸術作品が点在しており、島内を散策するだけでも楽しいですよ。
香川,    そんな直島の中でもおすすめの観光スポットが、こちらの直島パヴィリオン。メッシュのステンレスで作られている、芸術作品です。中に入って外の景色を眺めたり、写真を撮ったりすることができますよ。ぜひカメラを持って訪れてみてください。
香川,    続いてご紹介するのは、エンジェルロード。こちらは、小豆島にある絶景スポットです。温暖な気候が特徴のこの島では、ゆったりのんびりした雰囲気が心地よくて人気となっています。小豆島オリーブ公園なども小豆島にあります。
香川,    その中でも特にカップルに人気なのは、エンジェルロードです。潮の満ち引きによって道が表れたり消えたりするこのスポットでは、大切な人と手をつないで渡ると願いが叶うと言われており、ロマンチックなスポットとして多くのカップルを引き寄せています。展望台には鐘も設置されているので、ぜひ二人でならしてみてくださいね。
香川,    次にご紹介するのは、銭形砂絵ぜにがたすなえです。目の前の有明浜にでかでかと横たわるこの砂絵は、江戸時代に流通した寛永通宝をかたどっています。木々の中に突如現れる大きなモニュメントは、迫力満点ですよ。実際は楕円形でも、展望台からは綺麗な円に見えます。
香川,    台風などで形が崩れた際には、ちゃんと補修工事も行われてその形を保ってきています。夜にはライトアップも行われて、ぼんやりと浮かぶ巨大な銭貨は不思議な光景ですよ。これをみたものは一生お金に困らないといった言い伝えもあるんだとか。近くを通ったらぜひ訪れてみてくださいね。
香川,    次にご紹介する香川県のおすすめ観光スポットは、豊稔池ダムほうねんいけです。ここでは、日本最古の石積式のアーチダムを見ることができます。国の重要文化財にも指定されているこのダムは、高さ、長さの規模を誇ります。ダムファンにも人気の、一気に放水される様子はド迫力ですよ。
香川,    その圧倒的な大きさと石造りの重厚感は、まるで中世のヨーロッパの砦を思わせる風格です。人の手には及ばない規模の迫力を目の当たりにすると、小さいことも気にならなくなりますよ。ダムを取り囲む自然いっぱいの山々は四季折々の美しい景色を映してくれるので、お散歩コースにもぴったりですよ。
香川,    次にご紹介するのは、津田の松原です。きれいな白い砂浜と紺碧の海、そして緑に萌える松林が見所のこの場所は、日本の渚百選にも数えられる景勝地です。江戸時代の書記に防風林として植えられたのが始まりとされているこの場所には、白い砂浜に多くの松が約㎞にわたって並んでいます。
香川,    白い砂浜と樹齢年を超える緑の松の木のコントラストは見ものですよ。ひときわ目を引く朱色の願い橋、叶え橋や、マリンスポーツは多くの若者の人気を引きつけています。夏には国内外から多くの海水浴客でにぎわうほか、児童公園もあるので、子ども連れにもピッタリですよ。
香川,    次にご紹介するのは、さぬき市野外音楽広場テアトロンです。円形のステージが幾何学的な模様を作り出しているこの場所は、中四国の中でも大きな規模を誇る多目的野外劇場です。様々なアーティストや団体の音楽や演劇といった活動が、繰り広げられています。
香川,    瀬戸内海を一望するこの場所には半円形の客席に、古代な雰囲気のステージが。古代ギリシャの劇場をモチーフに造られたこの広場には、聴衆が分化的な活動を求めてぞろぞろと集まってくる様も目に浮かびます。イベントがない日でも、きれいなステージに客席を見ることができるのでオススメですよ。
香川,    次にご紹介するのは、栗林公園りつりんこうえんです。太古から伝わる日本の情緒漂うこの場所は、お庭の国宝とも称された特別名勝に指定されています。国内の文化財庭園の中でも一番の大きさを誇るこの庭園は、その面積東京ドーム個分以上なんだとか。その美しさは、日本人なら一目瞭然です。
香川,    丁寧に手入れされた松の木や、庭の多彩な表情を作り出す置石は、趣深い光景を演出しており、一年を通して楽しむことができますよ。園内でも一番の絶景スポットは、飛来峰。小高い山に立って中央にある大きな池を見下ろす眺めは、昔ながらの日本の風流な景色を切り取ったかのようで、とても美しいですよ。
香川,    次にご紹介するのトは、屋島寺やしまじです。高松市の東、源平合戦の古戦場の史跡で知られる屋島に、鑑真が開創したこのお寺があります。鎌倉時代の様式美を残しているこのお寺は、四国八十八ヶ所巡りの一つでもあり、一年を通じて多くの観光客が訪れています。
香川,    このお寺で特徴的なのは、四国狸の総大将、日本三名狸にも数えられる太三郎狸と呼ばれる可愛らしい狸のモニュメントと、その隣にずらりと並ぶ赤鳥居です。四国でも、伏見稲荷神社のような幾重にも並ぶ朱色の鳥居を見ることができ、ひときわ人気です。八十八ヶ所巡りがてら訪ねてみてくださいね。
香川,    最後にご紹介する香川県のおすすめ観光スポットは、金刀比羅宮ことひらぐうです。さぬきのこんぴらさんとして親しまれてきたこのお宮は、古来より海の神様として親しまれる大物主神を祀っています。年末年始のみならず、多くの参拝客は、参道に立ち並ぶお店をあちこち覗きながらお宮を目指して進んでいます。
香川,    いかがでしたか。瀬戸内海を越えた先には、他の場所で出会うことのできないスポットがたくさんあります。みなさんもうどんだけで満足せずに、香川県のあちこちへと足を運んでみて下さい。なお掲載されている情報は記事更新時点のものです。詳細は公式サイトなどから事前確認することをおすすめします。
香川,    みなさん香川県がどんな場所か知っていますか香川県は、四国地方の北東に位置している日本で一番小さな都道府県です。やっぱり香川といったら、うどんの印象が強いのではないでしょうかそれではこれから、うどん以外の魅力もたっぷりご紹介します。
香川,    まずに高松空港に到着です。さあここから旅の始まりです空港での手続きが終わったら準備完了。香川県を旅するのにレンタカーがあると便利ですよ。事前にレンタカーを予約しておきましょう。
香川,    最初に行くのは金刀比羅宮ことひらぐうです。こちらは、高松空港から車で約分から時間ほどで到着します。金刀比羅宮はさぬきこんぴらさんの呼び名で有名で、昔から海の神様、五穀豊穰大漁祈願商売繁盛など広範囲な神様として、多くの人々に親しまれている神社です。
香川,    御本宮は、石段を段を登ったところにあります。みんなでこの階段を登った後には、本宮の北西側に設けられている展望台へ移動、そこから素晴らしい絶景が見渡せるんです。さらに、こちらの神社といえば幸福の黄色いお守りが有名。このお守りを身に着けて、旅の安全を祈りましょう。
香川,    さあ、あっという間にお昼の時間です。先ほどの金刀比羅宮周辺から車で分ほどで、こちらさぬき名物 骨付鳥 田中屋を訪れることができますよ。香川に来たら、うどんを番に思い浮かべる方が多いと思いますが、実はもうひとつ隠れた名物料理が、この骨付き鶏なんです。
香川,    塩胡椒ニンニクのみとシンプルな味付けで調理されていることで、鶏肉本来の旨みをより感じることができます。親鶏と雛鶏から選ぶことができますが、異なる味わいなので、一緒に行った方と別のものを頼み、シェアするのが良いかもしれません。うどんではなく、骨付き鶏から始まる、ツウな旅にして行きましょう
香川,    お昼ご飯を食べ、ゆっくり休憩した後は銭形砂絵を見に行きましょうかなくま餅福田から車で分ほどで到着する琴弾公園内に、こちらの砂絵はあります。縦メートル、横メートル、周囲メートルの楕円形をした巨大な砂絵です。
香川,    寛永通宝を模したこちらの砂絵は、琴弾公園山頂の展望台から見ることができます。山頂から見ると楕円形の砂絵が不思議ときれいな円形にみえるんです。夜になるとライトアップされた姿も見られるので、暗くなるころにまた戻ってくるのもおすすめです。この銭形を見た人は健康と金運に恵まれると言われているんですよ。
香川,    次に向かうのは瀬戸大橋記念公園です。先ほどの銭形砂絵のある琴弾公園から車で約時間ほどかかります。瀬戸大橋は、日本で最初に国立公園に指定された、瀬戸内海の真ん中を通る香川県と岡山県をつなぐ世界最大級の大きな橋です。
香川,    そんな瀬戸大橋を瀬戸大橋記念公園から見ることができます。その大きさの迫力に圧倒されること間違いなしです。ベンチなどもあり、瀬戸大橋を見ながらゆっくりすることもできますし、ほかにもフォトジェニックな置物やアクティブに遊べる場所もあるので、存分に楽しむことができますよぜひ行ってみましょう。
香川,    存分に楽しんで遊んだあとは、やっぱりお腹がすきますよねそこで今回のプランの晩御飯は餃子寺岡商店に行ってみましょう。瀬戸大橋記念公園からは車で約分ほど、地元の方々に愛されるローカルディナースポットです。
香川,    名物はニンニク餃子とすだち餃子。多めの油で焼かれた餃子は、皮がサクッとしていて、中から溢れ出してくる肉汁との相性は抜群です。そこにすだちを絞れば、ほどよい酸味が加わり、もう何個でも食べれるという方、多発です。旅の初日は、賑やかなディナーで盛り上がって行きましょう
香川,    日目は、フェリーに乗ってアートの島直島へ行きましょう思いっきり満喫するために、日目は早い時間から行動するのがおすすめです。高松港から直島宮浦港は約分で、過ぎくらいに到着します。フェリーのチケットは出港時刻の約分前から売り出されるので、公式のチェックなどしっかりと準備をしておきましょう。
香川,    直島と言ったらやはり、個性豊かなアート作品のオブジェクトが見所ですよね。たくさんのフォトジェニックなアートのオブジェがあるので、ぜひ写真に収めてみてくださいね。瀬戸内海に浮かぶ現代アートを存分に楽しみましょう。
香川,    せっかくの直島ですから、存分に雰囲気を楽しめるスポットでお腹いっぱい満たしましょう。紹介するのは、宮浦港から車で約分、直島の見所ポイントでもある家プロジェクトが展開されている、本村地区にあるダイニングカフェマイマイです。
香川,    屋外ガレージを改造してできたこちらのカフェは、外観がとってもフォトジェニック。こちらのカフェでいただくランチのおすすめは、なんと言ってもご当地バーガーの直島バーガー。香川の県魚でもあるハマチのフライを挟んだフィッシュバーガーで、サクサクの食感がたまらない一品なんです。駐車場もあるので、安心ですよ。
香川,    直島を満喫したら、香川で有名な観光地の一つ栗林公園りつりんこうえんに行くために高松港に帰りましょう。直島、宮浦港から高松港までは約時間で、のフェリーに乗ると大体頃に到着するのが目安です。高松港から栗林公園までは、車で約分ほどで到着します。
香川,    栗林公園は回遊式大名庭園で、国の特別名勝にも指定されています。また、フランスの旅行ガイドブックでわざわざ旅行する価値があるを意味する、最高評価の三つ星に選ばれているそうで、海外からも多くの観光客が訪れています。四季折々の変化も楽しめるので、ぜひ行ってみてくださいね。
香川,    最後は香川のうどんを味わって帰るためにちょっと寄り道。ここで、ようやく登場の香川の大名物です。栗林公園から車で約分の場所にある手打十段 うどんバカ一代です。うどん県ですので、最後はやはりうどんで締めましょう
香川,    地元の方からも、観光客からも大人気で行列が絶えません。しかし夕方のこの時間であれば、サクッと入店できると思います。モチモチ、ツルツル、シコシコの三拍子そろった麺は、一級品の食感なんですよ。特に人気なのは釜バターうどんです。
香川,    うどんを最後に味わったら、泊日の香川県旅行は終了です。最後にレンタカーを返して、帰る準備をしましょう。高松空港内には、ショップも充実しているので、お土産を買い忘れた人は、高松空港で買って帰りましょう。
香川,    いかがでしたか香川の魅力が感じられる充実度の泊日の旅行になること間違いなしです泊日でも、これだけの名所を堪能することができる香川は、なんでも訪れたくなる素敵な県ですよね。ぜひ参考にして、休日に行ってみてくださいね。なお情報は記事掲載時点のものです。詳細は公式サイトなどでも事前確認することをおすすめします。
香川,    第位に輝いたのは、一日回の引き潮の時だけあらわれる砂浜の道エンジェルロードです。恋人の聖地として有名な観光スポット。夕日に照らされた砂浜の道はロマンチックな時間を過ごすのに完璧是非ともカップルで行きたい場所ですね。
香川,    続いて第位に輝いたのは、地中美術館です。自然と人間を考える場所として、設立されたユニークで幻想的な美術館。ここにはなんとたった人のアーティストの作品しか展示されてないんだとか。地下に降り注ぐ自然の光によって作品は表情を変え、海外から足を運ぶ人も多い人気スポットですよ。
香川,    続いて第位は、小豆島しょうどしまです。こちらには、大坂城築城の際に切り出した石切丁場があり、注目のパワースポットもあるんだとか。最近では、多くのフォトスポットがある場所としても有名ですね。ゆったり過ごせる砂浜が多いので、お気に入りの音楽と本を持って行くのがおすすめ
香川,    続いて第位は、本州と四国を結ぶ瀬戸大橋です。自動車と電車が走る鉄道道路併用橋としては世界最長。橋を見渡すには多くのポイントがあって場所によってそれぞれ違った表情の瀬戸大橋が見られます。毎週土曜と特定の日にはライトアップされ、ロマンチックな雰囲気を楽しめますよ。
香川,    続いて第位は、二十四の瞳映画村です。日本初の日本映画壁面パネルアートシネマアートウォールやキネマの殿堂キネマの庵など、映画ファンにはもってこいの場所。絣の着物レンタルもしているので、着物を着ながらノスタルジックな気分を味わってみるのも楽しいですよ。
香川,    続いて、第位は、金刀比羅宮ことひらぐうです。本殿まで段、そして奥社まではさらに段の計段もの石段を登ると、目の前には見事な讃岐平野が登り切った人だけが味わえる絶景には言葉を失ってしまいます。お帰りには小槌で割って食べる加美代飴や幸福の黄色いお守りのお土産を忘れずに。
香川,    続いて第位は、栗林公園りつりんこうえんです。美しい公園として何度も選ばれたことのあるこちらの公園は、四季折々の絶景を楽しめます。また香川県ではほとんどの児童生徒が在学中に度は遠足で訪れるようになっているんだとか。美しい日本庭園、心が洗われますよ。
香川,    続いて第位は、北浜 です。昭和初期の港の倉庫や空き家をリノベーションし、商業施設として生まれ変わらせたエリア。カフェやバーなどおしゃれなお店が並んでいます。落ち着いた雰囲気で、おしゃれな異空間が人気となり、デートスポットとしておすすめですよ。
香川,    続いて第位は、笠島です。ここは戦国時代江戸時代にかけて名を馳せた以前塩飽しわく水軍の本拠地として栄えた場所。当時の古い町並みが残っており、国の重要伝統的建造物群保存地区に指定されています。一般公開されている建物があるほかにも、お寺や神社などあり、お散歩デートにはもってこい
香川,    続いて第位は、史跡高松城跡 玉藻公園たまもこうえん。高松城は日本三大水城の一つ。水城とは海のすぐそばに作られた城のことなんだとか。もちろん今も海水を堀の水として使用しています。天守台から高松市はもちろん、瀬戸内海も見渡せますよ。
香川,    続いて第位は男木島おぎじまです。ここ男木島は瀬戸内海の猫島とも呼ばれる猫にたくさん出会える島です。他にも日本に二つしかない無塗装灯台の男木島灯台やアートが点在する石垣の道など、お散歩デートに最適ですよ。
香川,    続いて第位は女木島めきじまです。ここは、桃太郎の鬼が住んでいた島といわれ、鬼の像がいたるところにあります。鬼ヶ島大洞窟はもちろんのこと、モアイ像や鬼ヶ島海水浴場など見どころはたくさん潮風に吹かれながらのんびりとお散歩を楽しむのもここでの定番コースです。
香川,    続いて第位は、聖通寺山です。ここの山頂からは瀬戸内海が一望できます。またここには結婚式場天使のすむ丘　サンアンジェリーナが建てられており、ガーデンにある展望台は一般公開されています。夜景スポットとしても人気こんなところにデートで連れて行かれたら最高ですよね。
香川,    続いて第位は、漂流郵便局です。英語名は  聞いただけでも行きたくなっちゃいますよね。漂流郵便局とはプロジェクト型のアート作品です。いつか出された宛先のわからないはがきがここにはたくさんあり、もちろんそれらを読むこともできます。ロマンチックなものからぷっと吐き出しちゃう面白いものまで。ずっと心の奥にひっかかってる人宛のはがきをここ宛に投函するのもアリですよ。
香川,    最後に第位は、見たらお金に困らないという言い伝えがあるここ銭形砂絵ぜにがたすなえ。観音寺市内で高額宝くじが当選したこともあり、金運スポットとも注目されています春と秋には銭形化粧直しが行われ、また夜にはライトアップされた姿を楽しめますよ。
香川,    以上、香川県のおすすめ観光スポットランキングでした。どうですか、行きたくなりましたかもちろん、うどんを食べるのも忘れずになお情報は記事掲載時点のものです。詳細は公式サイトなどでも事前に確認することをおすすめします。
