都道府県,内容
岩手,    宮沢賢治童話村から約時間南下して、お昼ご飯に美味しいそばを堪能しましょう。中尊寺入口から歩いておよそ分ほどの場所にある地水庵ちすいあんは、店内のそば打ち場で打った、自家製のそばが人気の料亭です。
岩手,    古民家風の店構えに、入り口には大人のそば屋の文字が。店主こだわりの手打蕎麦や、香り高い蕎麦湯に舌鼓を打ちつつ、おしゃれな雰囲気やインテリアもたくさん写真に収めておきましょう。
岩手,    言わずと知れた岩手の名所、中尊寺は世界文化遺産にも登録されています。中でも金色堂は中尊寺ができた当初の姿を伝える唯一の建造物で、金箔を惜しみなく使った華やかさは一見の価値あり。
岩手,    樹齢年以上の杉の並木が続く月見坂。駐車場からここを登ることおよそ分で金色堂までたどり着きます。坂が多いため、歩きやすい靴で行くのがおすすめです。また、月見坂沿いにはたくさんのお堂があるので、気になるところは立ち寄ってみてくださいね。
岩手,    車で約分ほど移動して毛越寺へ。毛越寺は国の特別史跡、特別名勝に二重指定されている寺院です。中でも浄土庭園は平安時代末期に作られてからほとんど変わることなく残っており、美しい景観を楽しむことができます。
岩手,    境内には大泉が池を囲んで本堂やお堂跡が並んでいます。平安時代から続く歴史を感じながら、一周してみましょう。毛越寺は年に世界遺産にも登録されており、中尊寺と並ぶ平泉の観光名所となっています。
岩手,    毛越寺から車でおよそ分の場所にあるアジアンテイストな一関温泉 山桜桃の湯。一関が一望できる天空露天風呂やひのき風呂、さらには足湯や岩盤浴までそろった種類のお風呂を楽しむことができます。
岩手,    離れにある和風な客室は、和モダンなテイストでゆっくりくつろげること間違いなし。温泉に浸かって疲れを癒しましょう。館内にはスナックやラーメン店もあるので、小腹が空いても安心です。
岩手,    一関温泉から車で約分ほどのところにある厳美渓げんびけいは、エメラルドグリーンの水流が美しい渓谷です。上流では粗く削られた岩肌に水が当たるダイナミックな景色が楽しめます。川の周囲にウォーキングコースがあるので、散歩にはもってこいの場所です。
岩手,    この厳美渓で有名なのが、通称空飛ぶだんごと呼ばれる郭公かっこうだんご。対岸からロープでつながれた籠に代金を入れると、対岸にいる店員さんが引き寄せ、商品を籠に入れて届けてくれるというもの。無くなり次第終了なので朝一番に行ってみましょう。
岩手,    厳美渓から車でおよそ分、次の観光地は日本百景にも選出されている猊鼻渓。日本で唯一、竿本での舟下りをおこなっているスポットです。経験を積んだ船頭さんの話や歌を聞きながら、往復およそ分の船旅が体験できます。
岩手,    船から眺める切り立った石灰岩の景色は圧巻です。透き通った水も綺麗で、深緑とのコントラストも抜群。いつまでもこの空気に浸っていたくなるような絶景が楽しめる観光名所です。猊鼻渓では舟の出発時間が決まっているので、計画を立てるときは時間に注意しましょう。
岩手,    猊鼻渓から北に車で約分。最後に観光する幽玄洞は、およそ億千年前の化石が見られる鍾乳洞です。洞内には、つらら石や石筍とよばれるたけのこの形をした鍾乳石などがたくさんあり、エメラルドグリーンの地底湖なども見ることができます。
岩手,    洞中では、古代サンゴや三葉虫の化石が発見されているそう。珍しい化石も多く、日本有数の化石の宝庫としても有名です。鍾乳洞の全長はおよそですが、アップダウンが激しいので動きやすい服装かつ、夏場でも冷えるので羽織るものがあると安心です。
岩手,    いかがでしたか。泊日で周る岩手の自然と歴史を感じるプランを紹介しました。岩手旅行の計画を立てる際はぜひ参考にしてくださいね。なお情報は記事公開時点のものです。詳細は公式サイトなどでも事前確認することをおすすめします。
岩手,    平泉中尊寺は慈覚大師を開山とする、日本全国でも著名な観光スポット。世紀初頭に奥州藤原氏の初代藤原清衡によって造られたことでも有名ですよね。その多くは焼失してしまいましたが、藤原清衡基衡秀衡三代のミイラを収めた金色堂はこの地の名物スポット。金色堂のみならず、点余の国宝、重要文化財が置かれている金色堂は、岩手県の観光で絶対外せない場所です。
岩手,    日本三大鍾乳洞に数えられ、国の天然記念物にも指定されている龍泉洞。 以上続く洞窟はどこまでも神秘的です。 ライトアップが幻想的で美しく、訪れた人々の満足度も大変高いです。夏でもとっても涼しいので、上着などは忘れずに。
岩手,    砂浜ではなく、白い小石が引き詰められた美しいビーチになっています。海岸から海を見ると大きな岩が海からそびえ立っていて、回りをカモメが飛んでいる、とても美味しい景色のある場所です。海水がとにかく透き通っていて、泳いでいる魚すらみることができます。
岩手,    こちらは厳美渓ではなく猊鼻渓げいびけい。厳美渓にも似ている名前の猊鼻渓は同じく一関市の人気観光スポットです。ここ猊鼻渓は冬になると、なんとも珍しいこたつ舟が運行するんです雪の積もった美しい冬景色をこたつであったまりながら眺めるなんて、なかなかの贅沢ですね。
岩手,    磐井川の浸食によって形成されたと言われている厳美渓げんびけいは、年に国の名勝及び天然記念物にも指定されている、一関市の人気観光スポットです。月下旬には周辺の紅葉が見頃を迎え、一年で最も美しい景色になります。
岩手,    宮沢賢治記念館の施設にあるフォトジェニックスポットです。一歩足を踏み入れると素晴らしい宮沢賢治ワールドに引き込まれること間違いなしです。メルヘンな世界が広がる館内は、ずっと眺めていたい気分にさせてくれるでしょう。
岩手,    小岩井農場という名前は清涼飲料水やヨーグルトなどで一度は見たことがありますよね。ここ小岩井農場まきば園では、新鮮な牛乳を使ったジェラートはもちろん、おみやげにヨーグルトやチーズ、クッキーなどを購入できるのが魅力的です。
岩手,    かなりインパクトのある見た目の達谷窟毘沙門堂。大きな岩にくっつくように建てられており、小さな清水寺のような形の毘沙門堂です。最近ではパワースポットとしても注目されているようで、多くの観光客が訪れています。
岩手,    宮沢賢治記念館は、宮沢賢治のゆかりの地である岩手県花巻市にある記念館です。年の月にはなんと年ぶりにリニューアルした記念館です。宮沢賢治のファンはもちろん、この地を訪れるなら一度は見ておきたい場所です。小説で人気の注文の多い料理店など、彼が書いた小説の世界を実際に体感することもできますよ。
岩手,    盛岡の中心部に位置する南部藩の城跡がある公園です。現在は盛岡城跡公園ですが、盛岡の人たちは岩手公園として幼い頃より親しみ深い身近な存在です。桜や紅葉の季節は特にオススメのスポットです。盛岡にきたら訪れるべきところです。
岩手,    ここ遠野ふるさと村は、岩手県遠野市にある博物館。まるでひと昔前にタイムスリップしたかのような日本の原風景広がる場所です。そもそもここ遠野ふるさと村は江戸時代のこの地の山里を再現しているので、どこか懐かしい雰囲気を感じられるはずですよ。
岩手,    こちらの毛越寺は、平安時代に建てられた平泉のお寺です。中には浄土式庭園という大変美しい庭園があり、見ごたえバッチリです。大泉が池という池に美しい水が張っていて、その周辺には枯山水風の築山など自然の景観が残されています。
岩手,    人気の某大河ドラマのオープンセットに利用され、撮影が終わった後も歴史公園として整備されたかなり大きな施設です。再現された数々の建築群があり今でも撮影に使われる平安時代に焦点を当てた日本唯一のテーマパークです。見ごたえ抜群ですよ。
岩手,    日帰り温泉でおすすめなのが大沢温泉です。こちらも宮沢賢治ゆかりの花巻市にあり、数多くの歴史偉人たちが疲れを癒しに来たとされています。岩手の名湯で、ゆったりと歴史を感じながら疲れを取って見るのものもいいですね
岩手,    まるでニュージーランドを旅行しているかのような気分になれる、動物とのふれあいが楽しいとうほくニュージーランド村。ニュージーランドといえばお馴染みの羊やアルパカ、その他うさぎやモルモットとのんびり戯れる観光スポットです。パン、アイスクリーム、ソーセージなどを手作りして味わうもよし、キャンドル作りやとオカリナの絵付けを楽しんで自分用のお土産にしてもよし。
岩手,    東日本大震災の復興支援と地域の活性化を目指し、宮沢賢治の銀河鉄道の夜をモチーフにして作られた。車内は伝統の南部鉄器のような荷棚やガス灯調の照明など、本の世界をイメージできる内装になっています。宮沢賢治の童話の世界に引き込まれるかのような、憧れので旅してみませんか
岩手,    穏やかに海を見下ろす魚籃観音像、観音が抱いている魚のところが展望台になっています。境内のパゴダにはスリランカのお寺から寄贈された仏舎利が納められているというパワースポット。釜石と言えば鉄の街、橋野鉄鉱山高炉跡が世界遺産候補となっていますが釜石の復興が進む事を観音様も静かに願っていることでしょう。
岩手,    北上展勝地は桜が盛大に咲く、お花見スポットです。月から月にかけてさくらまつりが開催されます。東北有数の桜の名所として、さくらの名所選、みちのく三大桜名所に数えられています。約キロに及ぶ桜並木はまさに絶景です。
岩手,    ここみちのくあじさい園は、山全体が紫陽花で覆われていて、見事なあじさいを鑑賞することができるスポットです。山なのでしっかりした靴で行く事をおススメします。所々にカフェやベンチなどあり、ゆっくり時間をかけて観賞できます。
岩手,    いかがでしたか雄大な自然から歴史ある古刹、文学から民話の世界まで、岩手県の魅力はとっても奥が深い。そんな岩手を観光で訪れる際の参考にお役立てください。なお情報は記事掲載時点のものです。詳細は公式サイトなどでも事前確認することをおすすめします。
